"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ANGI","ANGI Homeservices Inc.","16.94","8489969414.08","n/a","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/angi",
"NLY","Annaly Capital Management Inc","10.4","14562759369.6","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/nly",
"ANH","Anworth Mortgage Asset  Corporation","4.46","439151344.42","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/anh",
"AIV","Apartment Investment and Management Company","49.07","7637463151.22","n/a","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aiv",
"ARI","Apollo Commercial Real Estate Finance","18.11","2424088062.15","n/a","2009","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ari",
"AMEH","Apollo Medical Holdings, Inc.","19.5","664650499.5","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/ameh",
"APLE","Apple Hospitality REIT, Inc.","16.13","3690120974.62","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aple",
"ARCI","Appliance Recycling Centers of America, Inc.","0.4429","3752537.1279","n/a","n/a","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/arci",
"APDN","Applied DNA Sciences Inc","0.4082","14740941.6674","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/apdn",
"APDNW","Applied DNA Sciences Inc","0.015","0","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/apdnw",
"ARMK","Aramark","33.26","8228022339.42","n/a","2013","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/armk",
"ABR","Arbor Realty Trust","11.91","1026197840.37","n/a","2004","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/abr",
"ARC","ARC Document Solutions, Inc.","2.43","111268519.02","n/a","2004","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/arc",
"ARCE","Arco Platform Limited","25.24","1268588321.48","n/a","2018","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/arce",
"ARCO","Arcos Dorados Holdings Inc.","8.84","1835809898.52","n/a","2011","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/arco",
"ACRE","Ares Commercial Real Estate Corporation","14.16","406372176","n/a","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/acre",
"ARKR","Ark Restaurants Corp.","18.5","64281598.5","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/arkr",
"ARR","ARMOUR Residential REIT, Inc.","21.21","1073286745.44","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/arr",
"ASNA","Ascena Retail Group, Inc.","2.34","462002947.38","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/asna",
"ASCMA","Ascent Capital Group, Inc.","0.4929","6136616.8296","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ascma",
"AHT","Ashford Hospitality Trust Inc","5.02","507212918.6","n/a","2003","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aht",
"AINC","Ashford Inc.","64.425","154021169.625","n/a","2014","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/ainc",
"ASPN","Aspen Aerogels, Inc.","2.74","65679134.38","n/a","2014","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/aspn",
"ASPU","Aspen Group Inc.","4.9","90034682.5","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/aspu",
"HOME","At Home Group Inc.","22.72","1444319351.68","n/a","2016","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/home",
"ATAI","ATA Inc.","1.18","12463352.34","10562163","2008","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/atai",
"AZO","AutoZone, Inc.","849.91","21422087788.75","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/azo",
"AVCO","Avalon GloboCare Corp.","5.42","395880870.42","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/avco",
"AVB","AvalonBay Communities, Inc.","190.2","26289932243.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/avb",
"CAR","Avis Budget Group, Inc.","26.61","2058180732.18","n/a","n/a","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/car",
"BCOM","B Communications Ltd.","4.3","160280973.5","n/a","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/bcom",
"BZUN","Baozun Inc.","35.2","1525046230.4","43325177","2015","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/bzun",
"MPV","Barings Participation Investors","15.5853","163544844.2796","n/a","1988","Consumer Services","Miscellaneous","https://www.nasdaq.com/symbol/mpv",
"BNED","Barnes & Noble Education, Inc","5.6","266339707.2","n/a","2015","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bned",
"BKS","Barnes & Noble, Inc.","5.72","417671648.68","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bks",
"BECN","Beacon Roofing Supply, Inc.","36.49","2508913044.69","n/a","2004","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/becn",
"BBGI","Beasley Broadcast Group, Inc.","4.42","121479337.46","n/a","2000","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/bbgi",
"BBBY","Bed Bath & Beyond Inc.","14.85","2041465927.05","n/a","1992","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/bbby",
"BEL","Belmond Ltd.","24.93","2549163375.99","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/bel",
"BBY","Best Buy Co., Inc.","58.47","15734368739.43","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/bby",
"BGFV","Big 5 Sporting Goods Corporation","3.5","74998959","n/a","2002","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bgfv",
"BIG","Big Lots, Inc.","31.32","1254321556.92","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/big",
"BH","Biglari Holdings Inc.","130.71","270272465.46","n/a","2018","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/bh",
"BHTG","BioHiTech Global, Inc.","2.41","35313623.96","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/bhtg",
"BGI","Birks Group Inc.","0.94","16883228.14","n/a","n/a","Consumer Services","Consumer Specialties","https://www.nasdaq.com/symbol/bgi",
"BJRI","BJ&#39;s Restaurants, Inc.","49.74","1059069849.84","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/bjri",
"BJ","BJ&#39;s Wholesale Club Holdings, Inc.","26.47","3622113321.51","n/a","2018","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/bj",
"BLMN","Bloomin&#39; Brands, Inc.","18.32","1683633409.84","n/a","2012","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/blmn",
"APRN","Blue Apron Holdings, Inc.","1.37","265435692.97","n/a","2017","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/aprn",
"BRG","Bluerock Residential Growth REIT, Inc.","10.24","243532881.92","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/brg",
"BMCH","BMC Stock Holdings, Inc.","17.2","1158615908","n/a","2013","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/bmch",
"WIFI","Boingo Wireless, Inc.","24.42","1038114468.6","n/a","2011","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/wifi",
"BCC","Boise Cascade, L.L.C.","27.71","1078161933.57","n/a","2013","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/bcc",
"BOOT","Boot Barn Holdings, Inc.","23.21","657538580.49","n/a","2014","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/boot",
"BAH","Booz Allen Hamilton Holding Corporation","51.59","7343492807.42","n/a","2010","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/bah",
"BXP","Boston Properties, Inc.","131.18","20261863144.04","n/a","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bxp",
"BYD","Boyd Gaming Corporation","27.68","3105861498.72","n/a","1993","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/byd",
"BHR","Braemar Hotels & Resorts Inc.","11.17","363159363.93","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bhr",
"BDN","Brandywine Realty Trust","14.96","2671894925.92","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bdn",
"BPI","Bridgepoint Education, Inc.","8.13","220666858.35","n/a","2009","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/bpi",
"BEDU","Bright Scholar Education Holdings Limited","10.46","1296241650.96","n/a","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/bedu",
"EAT","Brinker International, Inc.","41.36","1596496000","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/eat",
"BRX","Brixmor Property Group Inc.","17.5","5246618737.5","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/brx",
"BAM","Brookfield Asset Management Inc","43.29","43015289755.23","n/a","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/bam",
"BIP","Brookfield Infrastructure Partners LP","39.1","10825952321.6","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/bip",
"BPR","Brookfield Property REIT Inc.","18.19","13958590285.74","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bpr",
"BPRAP","Brookfield Property REIT Inc.","23.57","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bprap",
"BRT","BRT Apartments Corp.","12.76","203020519.24","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/brt",
"BKE","Buckle, Inc. (The)","17.38","851932405.5","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/bke",
"BBW","Build-A-Bear Workshop, Inc.","4.63","69247317.12","n/a","2004","Consumer Services","Recreational Products/Toys","https://www.nasdaq.com/symbol/bbw",
"BLDR","Builders FirstSource, Inc.","13.31","1526989683.45","n/a","2005","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/bldr",
"BURL","Burlington Stores, Inc.","171.87","11585395257.39","n/a","2013","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/burl",
"CABO","Cable One, Inc.","893.09","5093760249.16","n/a","2015","Consumer Services","Television Services","https://www.nasdaq.com/symbol/cabo",
"CZR","Caesars Entertainment Corporation","9.26","6201727580","n/a","2012","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/czr",
"CALX","Calix, Inc","11.05","587088345.35","n/a","2010","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/calx",
"CPT","Camden Property Trust","96.69","9005244615.18","n/a","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cpt",
"CNNE","Cannae Holdings, Inc.","19.74","1418547944.52","n/a","2017","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/cnne",
"CPHC","Canterbury Park Holding Corporation","15.4466","69882380.1182","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/cphc",
"BXMT","Capital Trust, Inc.","34.32","4151568049.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bxmt",
"CMO","Capstead Mortgage Corporation","7.5","681958612.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cmo",
"CRCM","Care.com, Inc.","23.93","760897160.77","n/a","2014","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/crcm",
"CECO","Career Education Corporation","12.87","897823967.04","n/a","1998","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ceco",
"CTRE","CareTrust REIT, Inc.","21.72","1821956526.96","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ctre",
"CCL","Carnival Corporation","57.71","41470152768.52","n/a","1987","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/ccl",
"CUK","Carnival Corporation","56.92","40861417507.64","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/cuk",
"CSV","Carriage Services, Inc.","19.71","377931503.97","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/csv",
"TAST","Carrols Restaurant Group, Inc.","8.48","309849897.44","n/a","2006","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/tast",
"CTT           ","CatchMark Timber Trust, Inc.","9.28","454967042.88","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ctt",
"CATO","Cato Corporation (The)","14.73","362483543.79","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/cato",
"CBL","CBL & Associates Properties, Inc.","2.48","428219496.96","n/a","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cbl",
"CBS","CBS Corporation","49.67","18591244719.81","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/cbs",
"CDW","CDW Corporation","83.55","12531227449.95","n/a","2013","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/cdw",
"FUN","Cedar Fair, L.P.","55.79","3148813207.61","n/a","1987","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/fun",
"CDR","Cedar Realty Trust, Inc.","3.5","319227681.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cdr",
"CETV","Central European Media Enterprises Ltd.","3.08","778788946.32","n/a","1994","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/cetv",
"CNTY","Century Casinos, Inc.","7.76","228448029.04","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/cnty",
"GIB","CGI Inc.","66.34","16357613613.06","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/gib",
"BURG","Chanticleer Holdings, Inc.","2","7430808","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/burg",
"CHTR","Charter Communications, Inc.","340.95","78049487428.35","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/chtr",
"CLDT","Chatham Lodging Trust (REIT)","20.31","944745545.25","n/a","2010","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cldt",
"CHGG","Chegg, Inc.","35.4","4067373836.4","n/a","2013","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/chgg",
"CHMI","Cherry Hill Mortgage Investment Corporation","18.59","300964998.62","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/chmi",
"CHSP","Chesapeake Lodging Trust","28.02","1692234023.82","n/a","2010","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/chsp",
"CSSE","Chicken Soup for the Soul Entertainment, Inc.","7.8","90602397.6","n/a","2017","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/csse",
"CSSEP","Chicken Soup for the Soul Entertainment, Inc.","24.91","0","n/a","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/cssep",
"CHS","Chico&#39;s FAS, Inc.","5.73","720459894.03","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/chs",
"PLCE","Children&#39;s Place, Inc. (The)","92.13","1491976436.76","n/a","1997","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/plce",
"CIM","Chimera Investment Corporation","19.17","3585794469.66","n/a","2007","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cim",
"DL","China Distance Education Holdings Limited","7.05","234898104","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/dl",
"CIFS","China Internet Nationwide Financial Services Inc.","0.983","21738246.804","n/a","2017","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/cifs",
"COE","China Online Education Group","7.095","143183840.25","n/a","2016","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/coe",
"CMG","Chipotle Mexican Grill, Inc.","527.2","14649464560","n/a","2006","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/cmg",
"CHH","Choice Hotels International, Inc.","78.69","4405132142.22","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/chh",
"CBK","Christopher & Banks Corporation","0.572","21991044.504","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/cbk",
"CHSCL","CHS Inc","26.47","0","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscl",
"CHSCM","CHS Inc","24.99","474810000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscm",
"CHSCN","CHS Inc","25.86","434448000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscn",
"CHSCO","CHS Inc","27.12","306976026","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chsco",
"CHSCP","CHS Inc","28.23","204166643.34","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscp",
"CHDN","Churchill Downs, Incorporated","92.28","11271637678.56","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/chdn",
"CHUY","Chuy&#39;s Holdings, Inc.","23.01","390028220.79","n/a","2012","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/chuy",
"CMCT","CIM Commercial Trust Corporation","17.97","786997461.81","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cmct",
"CMCTP","CIM Commercial Trust Corporation","29.5","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cmctp",
"CIDM","Cinedigm Corp","1.03","36582239.11","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/cidm",
"CNK","Cinemark Holdings Inc","39.2","4579480651.2","n/a","2007","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/cnk",
"CTRN","Citi Trends, Inc.","20.39","248758000","n/a","2005","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/ctrn",
"CIO","City Office REIT, Inc.","11.65","460688450.45","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cio",
"CVEO","Civeo Corporation","2.56","430004815.36","n/a","2014","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/cveo",
"CCO","Clear Channel Outdoor Holdings, Inc.","5.46","1995156596.16","n/a","2005","Consumer Services","Advertising","https://www.nasdaq.com/symbol/cco",
"CLPR","Clipper Realty Inc.","12.83","228537646.65","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/clpr",
"CCOI","Cogent Communications Holdings, Inc.","49.87","2317552206.77","n/a","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/ccoi",
"CLNY","Colony Capital, Inc.","5.97","2931540858.9","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/clny",
"CLNC","Colony Credit Real Estate, Inc.","16.93","2165123456.28","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/clnc",
"CXP","Columbia Property Trust, Inc.","21.95","2589753080.25","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cxp",
"CCZ","Comcast Corporation","50.58","0","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/ccz",
"CMCSA","Comcast Corporation","36.79","167376280451.51","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/cmcsa",
"MOC","Command Security Corporation","2.8","28377053.6","n/a","n/a","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/moc",
"CHCT","Community Healthcare Trust Incorporated","32.76","607167353.52","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/chct",
"CBD","Companhia Brasileira de Distribuicao","26.35","7025238610.85","n/a","1997","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/cbd",
"CDOR","Condor Hospitality Trust, Inc.","8.45","100446273.85","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cdor",
"CONN","Conn&#39;s, Inc.","20.79","659624018.13","n/a","2003","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/conn",
"TCS","Container Store (The)","7.17","350708196.09","n/a","2013","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/tcs",
"CXW","CoreCivic, Inc.","19.5","2314285915.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cxw",
"CORR","CorEnergy Infrastructure Trust, Inc.","36.38","434715461.24","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/corr",
"CPLG","CorePoint Lodging Inc.","12.68","756388247.6","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cplg",
"COR","CoreSite Realty Corporation","98.61","3618841944.69","n/a","2010","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cor",
"OFC","Corporate Office Properties Trust","24.49","2665859341.84","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ofc",
"COST","Costco Wholesale Corporation","210.27","92621932809.06","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/cost",
